CH1;CH2;PPG
124.95155;114.35158;592.4248
124.9542;114.35263;592.424
124.95573;114.35094;592.4326
124.95493;114.35186;592.4372
124.95493;114.3465;592.43427
124.96006;114.34481;592.4273
124.96244;114.34708;592.4347
124.963615;114.34534;592.4362
124.96338;114.345184;592.4248
124.964806;114.34788;592.42377
124.95651;114.33735;592.427
124.94287;114.32015;592.42566
124.932076;114.3023;592.4219
124.928925;114.299835;592.42804
124.92273;114.30048;592.43286
124.92387;114.29936;592.4216
124.92768;114.305374;592.4197
124.92902;114.309425;592.4177
124.92528;114.30332;592.418
124.92227;114.29262;592.4192
124.91738;114.28442;592.4235
124.91307;114.27822;592.42505
124.914024;114.280556;592.4369
124.92196;114.28604;592.4276
124.923225;114.28394;592.42633
124.921295;114.282005;592.4255
124.91736;114.28473;592.4246
124.91035;114.270256;592.4278
124.90754;114.262695;592.4289
124.904625;114.257614;592.4276
124.907684;114.25912;592.42993
124.908676;114.26332;592.4347
124.90282;114.25728;592.4368
124.901695;114.25559;592.43536
124.90305;114.25757;592.4373
124.901245;114.25309;592.439
124.899055;114.24202;592.4402
124.893776;114.23543;592.4435
124.88673;114.23044;592.44495
124.89073;114.23759;592.4472
124.898476;114.2467;592.446
124.899666;114.250725;592.4489
124.89899;114.249275;592.455
124.89693;114.23936;592.4584
124.88887;114.227745;592.4587
124.88136;114.22562;592.4611
124.87664;114.218895;592.4631
124.8747;114.21695;592.4694
124.878975;114.22346;592.4825
124.883286;114.22686;592.4783
124.88468;114.22703;592.4734
124.884;114.22495;592.4774
124.88;114.21573;592.4695
124.873634;114.209404;592.4688
124.86858;114.20219;592.4759
124.86966;114.20411;592.4746
124.8747;114.21575;592.4743
124.89047;114.226555;592.477
124.89879;114.23468;592.4799
124.903725;114.23948;592.4776
124.90697;114.23933;592.47675
124.90775;114.23909;592.4782
124.90775;114.24004;592.4753
124.910736;114.241234;592.48315
124.9139;114.2466;592.50055
124.917816;114.253494;592.49176
124.92125;114.2621;592.4815
124.9263;114.26698;592.47974
124.9285;114.2597;592.477
124.92146;114.23837;592.4783
124.91925;114.227455;592.4847
124.92005;114.22693;592.49713
124.91801;114.227745;592.49524
124.921104;114.23709;592.4819
124.92446;114.242935;592.48834
124.9276;114.24139;592.4896
124.92584;114.236565;592.4895
124.91969;114.22906;592.4849
124.918816;114.22984;592.48584
124.917244;114.22688;592.4828
124.91023;114.21954;592.48755
124.911736;114.221306;592.47845
124.9183;114.2312;592.472
124.923035;114.23735;592.4678
124.9228;114.23991;592.46387
124.92106;114.234726;592.4591
124.91691;114.22813;592.4593
124.91188;114.21618;592.4585
124.90646;114.210106;592.46606
124.9016;114.20838;592.4619
124.9036;114.21251;592.45404
124.90387;114.21627;592.4562
124.90486;114.222145;592.4553
124.90351;114.21949;592.4639
124.891754;114.20646;592.4533
124.88887;114.19856;592.44617
124.89271;114.194984;592.4522
124.90081;114.204025;592.45953
124.91064;114.2219;592.4504
124.91839;114.23356;592.4353
124.92143;114.2411;592.42523
124.927155;114.245674;592.42816
124.930595;114.24401;592.42737
124.92768;114.23981;592.4244
124.92261;114.23573;592.4304
124.919624;114.231766;592.42865
124.92821;114.23826;592.4244
124.92499;114.23752;592.4181
124.92063;114.2384;592.41534
124.91821;114.23921;592.41406
124.915405;114.23109;592.4132
124.91231;114.22543;592.41235
124.914314;114.225174;592.4044
124.91679;114.224785;592.4035
124.92232;114.2334;592.39557
124.92435;114.23592;592.39087
124.92573;114.23819;592.38495
124.93696;114.24564;592.3802
124.93975;114.2498;592.37836
124.93572;114.24393;592.375
124.929306;114.236855;592.3714
124.925705;114.229774;592.3715
124.92132;114.22567;592.37054
124.92334;114.22991;592.36456
124.92232;114.22567;592.36145
124.92344;114.22955;592.3575
124.92673;114.23735;592.3562
124.92899;114.23504;592.3529
124.920204;114.224236;592.3507
124.91119;114.21639;592.34796
124.91142;114.21894;592.3441
124.90985;114.224495;592.3416
124.908066;114.22114;592.3394
124.909355;114.22591;592.3343
124.90811;114.22708;592.33276
124.90234;114.21778;592.3323
124.89621;114.20845;592.32745
124.89056;114.19466;592.3259
124.89281;114.18926;592.32306
124.90027;114.19808;592.3203
124.91078;114.21084;592.3167
124.915695;114.21952;592.3154
124.91961;114.22472;592.3128
124.91961;114.223305;592.31067
124.91683;114.216255;592.309
124.91693;114.214226;592.30585
124.92117;114.21942;592.30255
124.925964;114.22836;592.303
124.93415;114.23895;592.30115
124.94092;114.250755;592.3001
124.941376;114.257614;592.30206
124.93853;114.25566;592.3103
124.936775;114.24892;592.3128
124.93541;114.24324;592.31757
124.929146;114.22906;592.30945
124.92609;114.21639;592.3107
124.9284;114.217064;592.2982
124.93376;114.21964;592.2841
124.93872;114.220665;592.28345
124.94251;114.219215;592.2757
124.94454;114.21659;592.2725
124.948494;114.21971;592.27264
124.94919;114.221;592.27374
124.953316;114.22169;592.2759
124.96023;114.2262;592.2862
124.96731;114.233345;592.27124
124.95922;114.22936;592.27423
124.95731;114.23402;592.26196
124.96283;114.24224;592.2544
124.96661;114.24863;592.25226
124.97048;114.25297;592.25684
124.97639;114.263336;592.2577
124.984474;114.272995;592.25006
124.9973;114.2827;592.2501
125.00226;114.28163;592.24994
124.995804;114.27376;592.24634
124.9927;114.267204;592.2489
124.98569;114.25399;592.2399
124.967834;114.239716;592.2358
124.954025;114.22271;592.2368
124.94497;114.219894;592.23724
124.94077;114.22114;592.231
124.94425;114.237015;592.2274
124.958725;114.25666;592.2267
124.97315;114.26923;592.22394
124.97611;114.262314;592.22034
124.97213;114.256424;592.22217
124.972626;114.25327;592.2184
124.96583;114.2457;592.21515
124.962494;114.24296;592.2139
124.96631;114.24377;592.2154
124.97174;114.25232;592.2119
124.98005;114.26256;592.2098
124.98369;114.26579;592.21106
124.98114;114.26324;592.22205
124.9789;114.26046;592.2097
124.97213;114.25385;592.2113
124.971794;114.25256;592.2019
124.97854;114.26312;592.19604
124.976204;114.26872;592.19415
124.974365;114.271736;592.1969
124.97313;114.26881;592.2008
124.960495;114.262794;592.1969
124.9526;114.256905;592.19855
124.946945;114.23594;592.19415
124.93834;114.2188;592.1935
124.93;114.21887;592.20276
124.925064;114.2214;592.2064
124.929184;114.23099;592.1861
124.9332;114.238;592.17725
124.92905;114.23247;592.1848
124.91934;114.21565;592.18097
124.91097;114.20367;592.1747
124.90912;114.20552;592.1937
124.91309;114.217804;592.19995
124.91455;114.22744;592.1802
124.91998;114.23423;592.1753
124.9253;114.244644;592.1614
124.928635;114.24741;592.1614
124.9262;114.241745;592.159
124.92577;114.24198;592.15826
124.92735;114.237305;592.15594
124.934456;114.23897;592.1553
124.93937;114.24744;592.15356
124.943184;114.25337;592.15094
124.95159;114.26787;592.1488
124.95384;114.27197;592.1469
124.94957;114.25833;592.1438
124.94711;114.25822;592.14276
124.94185;114.25409;592.14197
124.934906;114.251724;592.1368
124.93133;114.256256;592.1341
124.92661;114.25876;592.1324
124.92685;114.257;592.1289
124.9305;114.25893;592.12823
124.9305;114.255424;592.1253
124.929474;114.24975;592.12146
124.92632;114.243484;592.11945
124.92438;114.24369;592.1199
124.9287;114.25464;592.1209
124.930855;114.2646;592.1153
124.91994;114.26458;592.11237
124.910995;114.265175;592.11194
124.89476;114.258026;592.1103
124.871346;114.24188;592.1102
124.84626;114.21909;592.11005
124.82593;114.18996;592.1172
124.81448;114.169044;592.1203
124.812675;114.17267;592.1165
124.81217;114.19167;592.1184
124.82626;114.22102;592.10187
124.859886;114.24968;592.102
124.90451;114.286705;592.09607
124.963684;114.34929;592.09607
125.02475;114.43696;592.0926
125.07903;114.55495;592.0931
125.12588;114.71357;592.1083
125.1709;114.89048;592.09845
125.21358;115.05649;592.09125
125.26245;115.18833;592.0853
125.303696;115.31479;592.1013
125.33214;115.445465;592.10394
125.33977;115.56795;592.0946
125.3411;115.6275;592.10474
125.304695;115.65267;592.08344
125.240654;115.69998;592.082
125.21278;115.71788;592.08044
125.1822;115.66481;592.0665
125.132774;115.448685;592.05914
125.08892;115.1359;592.06006
125.05753;114.82653;592.05743
125.02892;114.54479;592.053
125.0021;114.347336;592.05194
124.969864;114.231224;592.05145
124.91997;114.18056;592.0492
124.88453;114.20125;592.05084
124.89054;114.22996;592.04584
124.91271;114.23282;592.0443
124.92363;114.2342;592.039
124.91679;114.24267;592.04095
124.91235;114.26112;592.04266
124.915695;114.29157;592.03815
124.913956;114.310684;592.0338
124.90379;114.320274;592.02954
124.893875;114.33183;592.02765
124.8872;114.337654;592.02527
124.87717;114.337746;592.0259
124.87247;114.336655;592.0292
124.87443;114.33413;592.02704
124.866104;114.331696;592.0268
124.86598;114.33218;592.0263
124.86925;114.33105;592.01874
124.86891;114.33041;592.01556
124.86072;114.321754;592.0116
124.850266;114.307396;592.0105
124.84119;114.29803;592.0094
124.8356;114.28902;592.01196
124.83744;114.28813;592.0088
124.841545;114.2967;592.00836
124.848;114.30704;592.0029
124.85191;114.31603;592.00165
124.84338;114.311264;592.0012
124.8357;114.303345;592.00275
124.82896;114.29064;592.0072
124.826454;114.284134;592.01904
124.827;114.28713;592.00574
124.82941;114.29488;591.99445
124.83089;114.30275;591.98883
124.83294;114.310905;591.98364
124.8331;114.31145;591.9843
124.82564;114.29714;591.98663
124.81888;114.28832;591.9821
124.81787;114.28224;591.98004
124.82114;114.28168;591.9856
124.82448;114.286606;591.98944
124.82881;114.29421;591.9894
124.83342;114.30561;591.9905
124.838135;114.3209;591.992
124.83947;114.32206;591.9753
124.83263;114.31283;591.9661
124.82869;114.30964;591.96344
124.82557;114.29908;591.9628
124.82724;114.29956;591.9675
124.82407;114.30687;591.9675
124.827614;114.309784;591.95154
124.83248;114.31262;591.9469
124.83404;114.31555;591.952
124.829605;114.31112;591.95264
124.82034;114.29713;591.95184
124.80907;114.28427;591.9486
124.801254;114.28742;591.94806
124.79209;114.2857;591.94464
124.79102;114.285614;591.9437
124.78955;114.28916;591.94244
124.77927;114.28461;591.93024
124.77414;114.274445;591.92554
124.76608;114.261024;591.9249
124.758766;114.25549;591.92474
124.75757;114.25421;591.92535
124.76193;114.26141;591.9245
124.76687;114.26937;591.9189
124.77455;114.28065;591.91846
124.78315;114.290855;591.9098
124.78657;114.29634;591.9059
124.7818;114.289925;591.90643
124.779625;114.28813;591.9087
124.77634;114.28529;591.90643
124.7787;114.29099;591.9004
124.78213;114.30025;591.89453
124.785805;114.31138;591.8933
124.793884;114.322876;591.8914
124.80084;114.332;591.8893
124.79965;114.33062;591.886
124.798676;114.32495;591.88477
124.799;114.323044;591.8846
124.79679;114.32669;591.88605
124.80311;114.33458;591.8841
124.80149;114.33649;591.8811
124.79885;114.33856;591.876
124.79996;114.342186;591.8734
124.79877;114.342186;591.8723
124.796364;114.33575;591.87384
124.79243;114.32809;591.8699
124.790115;114.32991;591.8675
124.80316;114.34571;591.8687
124.814384;114.35732;591.8712
124.82033;114.37032;591.8702
124.82455;114.37976;591.8688
124.82891;114.38333;591.8711
124.82741;114.38095;591.878
124.82996;114.38582;591.8806
124.83649;114.389824;591.873
124.8409;114.3944;591.8829
124.84524;114.40553;591.87506
124.8502;114.41736;591.8798
124.85735;114.43059;591.8839
124.86164;114.43698;591.8883
124.86431;114.44094;591.8968
124.87201;114.44452;591.90485
124.87404;114.44106;591.91315
124.87535;114.44697;591.92584
124.88647;114.46557;591.9351
124.88768;114.47427;591.9437
124.892685;114.47909;591.9566
124.90134;114.489784;591.9707
124.900696;114.48783;591.98157
124.89943;114.482925;591.9944
124.89965;114.483284;592.01044
124.902;114.48774;592.0265
124.909904;114.49914;592.042
124.91726;114.510765;592.0587
124.92218;114.517235;592.0764
124.92213;114.52648;592.0942
124.92928;114.538765;592.1115
124.92906;114.535545;592.12964
124.9309;114.534424;592.147
124.939705;114.541405;592.1686
124.94778;114.55404;592.19025
124.955765;114.57008;592.21375
124.956635;114.57667;592.22833
124.95904;114.58461;592.2474
124.95951;114.58955;592.2617
124.95517;114.587944;592.2804
124.95267;114.58475;592.29846
124.95394;114.58077;592.31714
124.95484;114.581154;592.3365
124.95766;114.59293;592.3551
124.95815;114.603325;592.3714
124.96733;114.61756;592.3879
124.970055;114.622925;592.4042
124.97165;114.62027;592.4206
124.9717;114.622444;592.44025
124.972626;114.61984;592.45715
124.974174;114.621994;592.4736
124.97683;114.63289;592.49304
124.97802;114.63701;592.5079
124.97857;114.635086;592.5237
124.96833;114.6248;592.5355
124.95885;114.61591;592.5456
124.951454;114.600655;592.55444
124.94261;114.59076;592.57117
124.940674;114.5849;592.58356
124.94037;114.576645;592.5917
124.93753;114.57152;592.60596
124.93662;114.565125;592.61426
124.933815;114.5592;592.621
124.92697;114.54663;592.62976
124.91426;114.52119;592.6343
124.89834;114.49329;592.6399
124.88078;114.46857;592.64905
124.873116;114.45765;592.66064
124.87342;114.44992;592.6676
124.87111;114.440056;592.6703
124.860855;114.428734;592.67584
124.84827;114.41133;592.6826
124.83475;114.38453;592.6896
124.81732;114.35959;592.6937
124.80869;114.343445;592.69904
124.807335;114.33146;592.71124
124.80073;114.31995;592.7241
124.788994;114.305916;592.7083
124.78363;114.292206;592.7057
124.78593;114.29128;592.7082
124.78402;114.27862;592.7096
124.78419;114.26458;592.71063
124.780174;114.25504;592.713
124.77969;114.244965;592.71454
124.78063;114.23931;592.7156
124.786354;114.2457;592.71765
124.786255;114.24625;592.7185
124.785706;114.247505;592.7177
124.79269;114.24889;592.71796
124.793884;114.239494;592.7209
124.78732;114.231224;592.7217
124.786255;114.22831;592.72064
124.78709;114.224;592.7196
124.78392;114.22419;592.72046
124.781204;114.22209;592.7203
124.781586;114.220375;592.72064
124.783966;114.21887;592.71924
124.78046;114.209595;592.7175
124.773544;114.20411;592.71796
124.77097;114.199425;592.71875
124.77048;114.197365;592.7161
124.77353;114.20411;592.717
124.780106;114.207954;592.7162
124.78106;114.20769;592.7156
124.77777;114.209526;592.7161
124.77078;114.20292;592.7156
124.75679;114.18921;592.71625
124.746124;114.17803;592.71576
124.74592;114.179344;592.72076
124.74648;114.180084;592.7289
124.748276;114.18669;592.7257
124.75033;114.19311;592.7203
124.75345;114.19842;592.73
124.75214;114.20321;592.724
124.75216;114.20065;592.7252
124.75633;114.19768;592.7252
124.759224;114.19437;592.7217
124.75955;114.19508;592.73
124.76282;114.1999;592.72394
124.76384;114.20416;592.71796
124.76375;114.2045;592.71985
124.76694;114.21346;592.7291
124.76368;114.21003;592.7343
124.758316;114.20068;592.73
124.75393;114.19365;592.7405
124.749374;114.18953;592.74347
124.74906;114.19224;592.7319
124.74914;114.19284;592.7164
124.74618;114.19496;592.72015
124.74422;114.19508;592.71857
124.74568;114.19408;592.7187
124.74584;114.18361;592.7213
124.736946;114.171074;592.71875
124.7332;114.166115;592.7177
124.736115;114.17446;592.71533
124.74887;114.19413;592.71515
124.75788;114.203835;592.712
124.76286;114.21268;592.7115
124.75934;114.2115;592.7109
124.755615;114.20445;592.70996
124.74844;114.19615;592.70776
124.74226;114.18282;592.70294
124.74529;114.183014;592.7005
124.754425;114.19127;592.69885
124.76157;114.19956;592.6976
124.76408;114.20748;592.695
124.7689;114.21516;592.6946
124.770256;114.21942;592.6942
124.76542;114.21022;592.6909
124.76627;114.2039;592.6946
124.767876;114.20307;592.6877
124.76411;114.20397;592.6862
124.76547;114.202255;592.6877
124.77002;114.2044;592.6853
124.775505;114.21351;592.68274
124.7745;114.210106;592.68384
124.76561;114.1921;592.6877
124.76067;114.18575;592.6918
124.75559;114.18006;592.69385
124.7528;114.178635;592.69476
124.755135;114.186165;592.693
124.7574;114.18931;592.68634
124.763054;114.196106;592.68146
124.76687;114.19641;592.6776
124.76485;114.18719;592.67706
124.75703;114.17369;592.68365
124.751564;114.16585;592.6932
124.751015;114.16328;592.68506
124.75252;114.164734;592.6788
124.74665;114.16106;592.679
124.743454;114.15839;592.68494
124.74068;114.15428;592.6896
124.74439;114.15302;592.69507
124.75457;114.160484;592.6879
124.75454;114.161194;592.6834
124.75526;114.15963;592.6871
124.75703;114.16549;592.68536
124.758934;114.16828;592.68805
124.76173;114.16654;592.6889
124.755974;114.1607;592.68896
124.745;114.148254;592.6915
124.74308;114.13233;592.6923
124.7473;114.12873;592.69476
124.749466;114.13018;592.69604
124.75197;114.133995;592.6955
124.75347;114.14585;592.6997
124.75559;114.15833;592.70184
124.758286;114.16194;592.702
124.75657;114.158676;592.7037
124.74963;114.14658;592.7127
124.74148;114.13293;592.7119
124.73719;114.12332;592.7134
124.737;114.12022;592.7246
124.735855;114.11876;592.73016
124.73845;114.12346;592.7289
124.74381;114.131615;592.72266
124.74286;114.13156;592.7291
124.739265;114.12653;592.7242
124.73433;114.120476;592.7196
124.73039;114.10634;592.71875
124.73104;114.102;592.7212
124.733475;114.10884;592.71924
124.73754;114.11831;592.72125
124.74262;114.126724;592.72266
124.74267;114.12882;592.72437
124.738976;114.12313;592.72375
124.73588;114.11273;592.7259
124.726746;114.09983;592.72864
124.72152;114.09001;592.7295
124.71985;114.0887;592.7346
124.72065;114.09258;592.74115
124.719284;114.09926;592.73627
124.72855;114.10603;592.72455
124.730064;114.10708;592.7227
124.723595;114.100334;592.72516
124.71993;114.09669;592.728
124.71783;114.09273;592.7278
124.719574;114.09239;592.72437
124.7205;114.091866;592.724
124.72677;114.09938;592.7225
124.730064;114.104195;592.71796
124.7349;114.109985;592.7168
124.73451;114.107605;592.7154
124.73013;114.10129;592.7145
124.72603;114.095566;592.7125
124.728485;114.096375;592.7136
124.73497;114.10396;592.7117
124.74282;114.11593;592.7107
124.748985;114.122246;592.71027
124.751045;114.123436;592.7065
124.750725;114.12436;592.7042
124.74795;114.12227;592.7016
124.752396;114.11855;592.6984
124.75266;114.11504;592.69604
124.75584;114.11724;592.6969
124.75588;114.11879;592.6969
124.754456;114.12227;592.6988
124.747536;114.1242;592.69995
124.74167;114.12451;592.69775
124.73766;114.11278;592.6974
124.73533;114.10784;592.6977
124.72665;114.095375;592.69104
124.72384;114.09199;592.6963
124.72455;114.092705;592.6828
124.724266;114.09263;592.6758
124.72291;114.09532;592.67035
124.73094;114.104004;592.6677
124.73277;114.1021;592.6629
124.73421;114.09788;592.66046
124.739044;114.10162;592.66174
124.745346;114.10703;592.66046
124.75345;114.117256;592.65515
124.76074;114.12513;592.65265
124.7643;114.12661;592.65155
124.76782;114.13102;592.6435
124.77004;114.13323;592.63824
124.76365;114.124344;592.6367
124.75834;114.113;592.6353
124.75827;114.107155;592.6319
124.75767;114.110275;592.6382
124.76103;114.11852;592.6386
124.76604;114.12382;592.62305
124.76654;114.12975;592.62085
124.76406;114.12834;592.62054
124.754;114.11678;592.6158
124.74279;114.10267;592.616
124.737045;114.09175;592.6149
124.729034;114.084816;592.6109
124.73185;114.088936;592.60895
124.73588;114.09282;592.6004
124.734665;114.09277;592.60016
124.7333;114.09137;592.5966
124.72855;114.0855;592.597
124.72522;114.07966;592.5982
124.72217;114.075775;592.60254
124.7251;114.07611;592.59863
124.73376;114.08475;592.58386
124.742584;114.091896;592.59106
124.74417;114.09759;592.5903
124.74141;114.099495;592.5858
124.74213;114.09723;592.5846
124.7404;114.08839;592.5694
124.73502;114.07821;592.57526
124.73415;114.07417;592.5798
124.73552;114.07501;592.57794
124.74282;114.089294;592.56573
124.747986;114.09847;592.5634
124.752205;114.10031;592.56366
124.75454;114.101234;592.548
124.7489;114.09311;592.53894
124.74143;114.08319;592.5366
124.74163;114.08006;592.5433
124.745224;114.08733;592.55096
124.75667;114.10278;592.5413
124.76663;114.11336;592.5441
124.76937;114.11719;592.54004
124.76847;114.11795;592.53235
124.76401;114.11166;592.52356
124.75967;114.09955;592.5181
124.757454;114.092445;592.5106
124.7566;114.09151;592.5106
124.75827;114.09471;592.509
124.76377;114.10527;592.5047
124.77361;114.120285;592.5018
124.77834;114.129295;592.5015
124.77731;114.126656;592.4971
124.77345;114.11657;592.4927
124.7693;114.10689;592.4932
124.767395;114.1015;592.4931
124.7736;114.10987;592.49176
124.77707;114.11709;592.48773
124.77969;114.120476;592.48755
124.78611;114.131805;592.49365
124.78642;114.133995;592.48834
124.78311;114.1278;592.48083
124.77343;114.11552;592.4845
124.765915;114.10486;592.4864
124.767494;114.105316;592.4864
124.77135;114.11135;592.4961
124.77483;114.11785;592.4861
124.77557;114.12296;592.47766
124.77969;114.12975;592.46814
124.77465;114.12015;592.4673
124.76661;114.11216;592.47327
124.7659;114.10508;592.4821
124.77074;114.110565;592.4716
124.769325;114.11097;592.4616
124.76253;114.10787;592.4489
124.7643;114.11438;592.4578
124.770836;114.12143;592.4525
124.770065;114.120575;592.44666
124.7647;114.1103;592.4409
124.76065;114.10346;592.4377
124.753044;114.10262;592.44507
124.75375;114.10719;592.454
124.763054;114.12286;592.43933
124.77067;114.13543;592.43964
124.77045;114.12928;592.44727
124.76685;114.11564;592.4415
124.76015;114.09716;592.4326
124.75704;114.081924;592.4224
124.75605;114.072266;592.4231
124.755356;114.0727;592.42615
124.76337;114.08121;592.4206
124.77617;114.093155;592.4132
124.787445;114.11104;592.41003
124.79422;114.11855;592.40857
124.79512;114.12024;592.407
124.79369;114.10884;592.4043
124.79694;114.1104;592.40155
124.80204;114.125824;592.4044
124.80793;114.14227;592.4047
124.81582;114.15317;592.4023
124.82178;114.163155;592.40533
124.829796;114.1694;592.401
124.83751;114.16743;592.4004
124.83342;114.15362;592.4054
124.83513;114.14783;592.4072
124.835724;114.14468;592.40027
124.82474;114.13369;592.4042
124.8173;114.13393;592.39087
124.80869;114.13149;592.38684
124.79563;114.12262;592.3832
124.77591;114.10629;592.38
124.76268;114.09847;592.37646
124.76256;114.09738;592.3765
124.76166;114.09299;592.3834
124.76937;114.09246;592.37775
124.77949;114.10417;592.37494
124.78409;114.10925;592.3815
124.77939;114.10591;592.36945
124.77927;114.103546;592.36865
124.78034;114.0891;592.36835
124.780106;114.081;592.36035
124.78134;114.085785;592.35767
124.784035;114.09035;592.36566
124.78027;114.09235;592.36993
124.77092;114.09055;592.36475
124.76341;114.08567;592.3532
124.76079;114.08107;592.3532
124.75299;114.07492;592.34814
124.73511;114.06211;592.3476
124.71812;114.04464;592.34625
124.70763;114.03217;592.3476
124.70267;114.03289;592.3654
124.70333;114.037575;592.34875
124.6988;114.025734;592.33887
124.68778;114.007805;592.3396
124.678566;114.00113;592.33545
124.668335;113.99874;592.3284
124.6589;113.995575;592.3244
124.65953;113.995735;592.32263
124.660965;113.9943;592.32355
124.66302;113.99624;592.32446
124.666046;113.99922;592.3338
124.66757;114.008064;592.33594
124.66653;114.01501;592.3238
124.659584;114.010544;592.33276
124.651306;114.00645;592.3332
124.64182;113.99405;592.32074
124.63259;113.98363;592.315
124.63066;113.98677;592.324
124.63815;113.996956;592.3109
124.64485;114.00222;592.30225
124.654724;114.012215;592.299
124.65863;114.01784;592.2991
124.66039;114.01199;592.2911
124.66001;114.01283;592.28815
124.6544;114.00704;592.2886
124.65844;114.01245;592.2886
124.66607;114.02764;592.28894
124.67162;114.037674;592.2917
124.67988;114.04435;592.29285
124.68095;114.04471;592.2847
124.67262;114.03429;592.2868
124.66817;114.02368;592.2849
124.668335;114.02206;592.27313
124.67043;114.02244;592.28235
124.673645;114.02807;592.2693
124.678345;114.031525;592.26385
124.6824;114.04121;592.2612
124.68206;114.04667;592.2564
124.679794;114.04667;592.25494
124.67501;114.04118;592.2588
124.67251;114.0397;592.2697
124.66061;114.0377;592.2641
124.643486;114.04263;592.2637
124.6299;114.04378;592.2521
124.621796;114.03996;592.25305
124.62561;114.04223;592.2521
124.62654;114.0403;592.2493
124.617294;114.034454;592.25323
124.611374;114.03889;592.236
124.62852;114.05019;592.2341
124.66299;114.07449;592.23444
124.72162;114.12801;592.2291
124.79386;114.2085;592.22345
124.85871;114.31443;592.21967
124.90348;114.447685;592.2176
124.94223;114.60876;592.2178
124.994865;114.77935;592.2162
125.0401;114.92674;592.21204
125.08414;115.048386;592.2116
125.136925;115.19067;592.2163
125.174614;115.33663;592.2159
125.191284;115.45782;592.199
125.19331;115.49923;592.19714
125.13235;115.52289;592.19904
125.06723;115.54401;592.2036
125.040436;115.52391;592.19995
125.00052;115.40332;592.20703
124.9629;115.13248;592.2002
124.923584;114.825836;592.19244
124.89133;114.53683;592.19226
124.86736;114.312386;592.1926
124.838806;114.16928;592.18
124.796555;114.07565;592.1793
124.74231;114.07536;592.1763
124.728294;114.10455;592.1746
124.767586;114.14077;592.1757
124.8034;114.15813;592.1828
124.81697;114.16244;592.1817
124.81649;114.1747;592.174
124.80406;114.1843;592.16516
124.79126;114.191765;592.17004
124.780846;114.1988;592.1684
124.77741;114.21041;592.1661
124.77176;114.22052;592.1686
124.774956;114.24183;592.1665
124.772285;114.24958;592.1568
124.76253;114.254684;592.14734
124.76651;114.26031;592.1484
124.7652;114.25051;592.14087
124.75464;114.236206;592.13873
124.749344;114.226746;592.1386
124.75071;114.22472;592.1441
124.74923;114.22288;592.13513
124.74977;114.22155;592.12573
124.7447;114.2205;592.1253
124.74517;114.22119;592.1238
124.74735;114.228035;592.12274
124.748276;114.23192;592.1208
124.7535;114.23609;592.11993
124.75512;114.23797;592.11694
124.75374;114.23544;592.1189
124.75686;114.24362;592.1184
124.7565;114.24619;592.1102
124.75605;114.245865;592.109
124.75555;114.24722;592.10876
124.74882;114.23714;592.109
124.74389;114.228195;592.1055
124.73609;114.22052;592.10986
124.73032;114.21809;592.10645
124.739525;114.23466;592.1037
124.74532;114.2503;592.1055
124.7488;114.26079;592.08954
124.74401;114.256805;592.08813
124.74187;114.25063;592.0845
124.743454;114.248795;592.0819
124.74369;114.24355;592.0789
124.74059;114.24;592.075
124.7425;114.24469;592.07574
124.7498;114.255165;592.07056
124.75212;114.261024;592.0663
124.75697;114.26816;592.06335
124.75874;114.270256;592.061
124.75779;114.263336;592.0593
124.75519;114.25879;592.0565
124.75447;114.26286;592.05493
124.75486;114.26675;592.054
124.76394;114.28005;592.04956
124.7714;114.28776;592.0459
124.77364;114.29803;592.043
124.770325;114.300674;592.0401
124.76479;114.294;592.0363
124.769356;114.29559;592.03705
124.7739;114.29815;592.0415
124.78053;114.302086;592.0425
124.78208;114.30418;592.03296
124.77886;114.30239;592.03625
124.78712;114.31229;592.0281
124.80168;114.32817;592.0234
124.80064;114.324425;592.0261
124.79172;114.31634;592.024
124.790405;114.319534;592.01904
124.791374;114.326;592.0175
124.790596;114.33248;592.0202
124.79459;114.33963;592.01245
124.795906;114.34486;592.00916
124.80323;114.356514;592.02167
124.81288;114.36245;592.0107
124.80883;114.35162;592.01404
124.81484;114.35484;592.01715
124.820564;114.35699;592.0177
124.82365;114.36584;591.9987
124.835686;114.38474;592.001
124.84698;114.39866;591.9894
124.85246;114.41039;591.9849
124.85752;114.41903;591.9896
124.86098;114.417336;592.0092
124.85802;114.41302;592.0276
124.85382;114.4076;591.99176
124.85106;114.40353;591.98413
124.85356;114.41249;591.989
124.85638;114.42068;591.9867
124.85709;114.42473;591.972
124.85961;114.43023;591.96326
124.859886;114.43114;591.9605
124.86229;114.42899;591.96387
124.866035;114.42851;591.97034
124.87315;114.43338;591.96796
124.884056;114.44261;591.9572
124.897385;114.45839;591.9601
124.91111;114.476364;591.96
124.92215;114.49406;591.96
124.926445;114.50009;591.9624
124.92852;114.50147;591.963
124.92978;114.501045;591.96765
124.93586;114.50729;591.97076
124.94192;114.51933;591.9765
124.94389;114.53032;591.9809
124.94883;114.53983;591.9888
124.9527;114.549866;591.9972
124.95575;114.5513;592.0063
124.956535;114.547035;592.01666
124.95205;114.54615;592.0272
124.948975;114.54598;592.0395
124.9537;114.55029;592.0528
124.96375;114.56988;592.06647
124.96805;114.580864;592.07996
124.97017;114.58604;592.0954
124.97709;114.59105;592.1111
124.97839;114.58525;592.1265
124.97849;114.58127;592.14343
124.98042;114.58415;592.16266
