CH1;CH2;PPG
124.09393;111.96689;592.7091
124.09019;111.960526;592.7115
124.089165;111.95395;592.71106
124.088715;111.95139;592.712
124.096535;111.95745;592.7156
124.10192;111.96069;592.71985
124.102066;111.96629;592.72003
124.10645;111.972374;592.72064
124.1096;111.969086;592.72314
124.10667;111.96122;592.7221
124.10097;111.95273;592.7244
124.10037;111.94813;592.7253
124.105286;111.95294;592.73517
124.1086;111.957695;592.731
124.11113;111.9673;592.7272
124.12593;111.98423;592.7282
124.14126;111.99783;592.7287
124.146416;112.001724;592.73157
124.15146;112.00564;592.7343
124.150604;112.002396;592.7297
124.15435;112.005394;592.72253
124.16379;112.017746;592.7194
124.16999;112.023445;592.7177
124.17447;112.0281;592.71643
124.18138;112.03555;592.7149
124.182365;112.03563;592.71234
124.18894;112.03382;592.70917
124.19252;112.03532;592.70776
124.189095;112.03656;592.70746
124.18663;112.038826;592.706
124.19126;112.043495;592.70483
124.190735;112.04817;592.70184
124.197334;112.05725;592.6971
124.20139;112.05926;592.6938
124.19512;112.04933;592.6911
124.19216;112.04123;592.6904
124.192924;112.03866;592.6904
124.198105;112.04511;592.68555
124.20013;112.052315;592.68195
124.20282;112.0564;592.6784
124.2104;112.06333;592.6744
124.21226;112.06529;592.6696
124.20008;112.053505;592.6661
124.19768;112.04603;592.6629
124.196045;112.039444;592.6604
124.19398;112.036865;592.6592
124.19364;112.04004;592.6538
124.189804;112.045265;592.64844
124.18923;112.04659;592.6424
124.18966;112.0469;592.6372
124.18571;112.0413;592.63275
124.182335;112.03389;592.6306
124.18227;112.03215;592.626
124.18811;112.0346;592.6235
124.189606;112.036606;592.6209
124.183105;112.03537;592.619
124.183205;112.03867;592.6188
124.18804;112.04485;592.6083
124.18773;112.04492;592.6014
124.18082;112.03711;592.5977
124.17364;112.02881;592.59515
124.17459;112.026306;592.5898
124.17447;112.028145;592.58453
124.1755;112.03215;592.5791
124.1745;112.03406;592.57544
124.17574;112.03453;592.5694
124.17707;112.03598;592.5639
124.172134;112.028114;592.5588
124.16956;112.02423;592.5594
124.16527;112.01956;592.55206
124.16558;112.02311;592.54846
124.174736;112.03503;592.5526
124.17745;112.0353;592.5477
124.17917;112.038345;592.5355
124.17598;112.035774;592.5346
124.171844;112.027855;592.52997
124.1688;112.0221;592.5231
124.16663;112.0172;592.5212
124.172966;112.02101;592.5201
124.17617;112.02376;592.5094
124.18058;112.03234;592.50916
124.18404;112.03656;592.5015
124.19226;112.044975;592.5001
124.19972;112.05451;592.499
124.19521;112.04726;592.4944
124.199005;112.047935;592.48987
124.20456;112.05182;592.48804
124.21111;112.05715;592.47266
124.216034;112.066124;592.4701
124.22442;112.07432;592.4668
124.23167;112.08276;592.4616
124.239876;112.08808;592.451
124.24354;112.0876;592.44434
124.246475;112.08843;592.4399
124.25491;112.091995;592.43945
124.25718;112.0922;592.4357
124.25837;112.09862;592.431
124.262924;112.104294;592.42523
124.26865;112.11447;592.42084
124.27404;112.12265;592.418
124.272224;112.12081;592.4141
124.27599;112.12251;592.41174
124.27338;112.11852;592.4094
124.27759;112.12125;592.4062
124.27639;112.12229;592.40094
124.27358;112.12019;592.40344
124.27437;112.12241;592.3999
124.273155;112.1237;592.3894
124.274055;112.124344;592.3883
124.2732;112.11929;592.38367
124.26421;112.10796;592.376
124.26207;112.10756;592.37006
124.2619;112.10813;592.36566
124.26328;112.11059;592.3632
124.268166;112.11584;592.3617
124.27208;112.123276;592.35657
124.279335;112.12756;592.34906
124.28398;112.12866;592.3448
124.284004;112.12825;592.3431
124.284935;112.12644;592.34064
124.28724;112.128845;592.33777
124.29332;112.13619;592.3342
124.29928;112.14218;592.3325
124.30476;112.15143;592.32544
124.302414;112.15495;592.32117
124.29323;112.14719;592.31903
124.286316;112.134094;592.3205
124.281906;112.1267;592.32007
124.2774;112.12127;592.3095
124.27668;112.12045;592.312
124.2778;112.12265;592.3173
124.28274;112.130684;592.31793
124.28973;112.14063;592.3042
124.288055;112.13791;592.29956
124.28412;112.13035;592.3055
124.29003;112.13026;592.2974
124.2868;112.127945;592.29456
124.27964;112.12163;592.29193
124.27692;112.12156;592.27783
124.277374;112.12312;592.2746
124.2799;112.12542;592.2704
124.27353;112.12477;592.26337
124.26839;112.1195;592.26306
124.2645;112.11323;592.259
124.265;112.11154;592.2556
124.26839;112.11466;592.2648
124.267334;112.11707;592.26337
124.27198;112.124794;592.2575
124.27964;112.130684;592.2523
124.28407;112.13407;592.2438
124.287224;112.137146;592.23724
124.281906;112.13183;592.2368
124.2783;112.12985;592.23126
124.28596;112.13469;592.2396
124.28896;112.1407;592.2377
124.29078;112.14272;592.22845
124.29354;112.14446;592.2338
124.29938;112.15114;592.226
124.298615;112.153336;592.21173
124.29928;112.150406;592.2083
124.29647;112.14513;592.20593
124.2969;112.13891;592.2023
124.29671;112.14077;592.20703
124.295876;112.14611;592.20123
124.287834;112.14251;592.1974
124.28334;112.14315;592.19385
124.28414;112.144226;592.1854
124.28243;112.138435;592.1804
124.27862;112.129715;592.1785
124.27329;112.11895;592.1766
124.2698;112.11004;592.1729
124.27501;112.110016;592.16705
124.27516;112.11066;592.16254
124.28033;112.11483;592.162
124.28637;112.12048;592.162
124.28903;112.12348;592.1586
124.286934;112.12026;592.1489
124.28944;112.11955;592.14264
124.30262;112.12835;592.1455
124.31788;112.14159;592.1441
124.325676;112.15328;592.1354
124.333855;112.166664;592.1283
124.34935;112.187645;592.12524
124.36382;112.20293;592.1209
124.37133;112.20827;592.118
124.37384;112.211205;592.11664
124.37999;112.21275;592.1172
124.3869;112.217636;592.1145
124.393486;112.22186;592.1068
124.4019;112.22861;592.1018
124.4028;112.230774;592.09674
124.40822;112.237305;592.0929
124.40502;112.23745;592.088
124.40357;112.23447;592.08875
124.40555;112.23035;592.0864
124.40328;112.229225;592.0785
124.401596;112.23618;592.0737
124.4065;112.24489;592.0704
124.410385;112.25412;592.06757
124.41568;112.25657;592.0639
124.417534;112.25292;592.05725
124.40679;112.23969;592.05493
124.39601;112.22493;592.0517
124.39739;112.222404;592.04755
124.407555;112.22694;592.04877
124.4118;112.231514;592.04346
124.41687;112.24117;592.0348
124.4237;112.25242;592.028
124.42319;112.25111;592.0261
124.419044;112.24315;592.0234
124.41539;112.23976;592.0124
124.40321;112.22696;592.00757
124.39744;112.21983;592.00946
124.40035;112.23166;592.0077
124.39899;112.23571;592.0006
124.39069;112.230446;591.997
124.38182;112.22615;591.9916
124.3675;112.21563;591.9875
124.35567;112.20073;591.9801
124.3457;112.17825;591.974
124.3261;112.156624;591.9734
124.321915;112.15936;591.97675
124.32131;112.16759;591.9731
124.32396;112.17377;591.966
124.32799;112.178604;591.959
124.32818;112.17992;591.9522
124.32518;112.17336;591.9473
124.328606;112.17105;591.9459
124.3329;112.17365;591.93945
124.336266;112.17951;591.93024
124.34182;112.18669;591.92426
124.346535;112.19375;591.9222
124.34742;112.20026;591.92206
124.34623;112.19892;591.916
124.34628;112.19334;591.9161
124.34695;112.19029;591.9117
124.34599;112.19003;591.9095
124.35471;112.19756;591.9081
124.35822;112.203575;591.89545
124.35972;112.20698;591.8871
124.35791;112.21079;591.882
124.360435;112.21442;591.8778
124.35863;112.213295;591.8748
124.35625;112.213585;591.86755
124.35648;112.21473;591.8643
124.35481;112.21346;591.8654
124.3577;112.217995;591.85956
124.358986;112.21933;591.8471
124.35889;112.21957;591.8464
124.353836;112.21802;591.8517
124.34964;112.21323;591.84796
124.343605;112.21246;591.84094
124.3448;112.20807;591.83966
124.342125;112.202995;591.83984
124.3387;112.20139;591.8271
124.34291;112.21168;591.8214
124.34725;112.22145;591.8154
124.34981;112.23032;591.8058
124.341156;112.22605;591.8041
124.324844;112.21997;591.7986
124.30546;112.21516;591.793
124.28941;112.208595;591.7893
124.27835;112.19744;591.7849
124.27144;112.183395;591.7808
124.2721;112.17603;591.77625
124.26996;112.18355;591.7722
124.26958;112.197136;591.7682
124.28167;112.2143;591.7652
124.31669;112.24841;591.76245
124.37448;112.30153;591.76056
124.45147;112.374466;591.75977
124.519325;112.47568;591.75446
124.55945;112.594765;591.75085
124.59957;112.7525;591.74475
124.66358;112.94858;591.7364
124.725075;113.11776;591.7331
124.78022;113.25686;591.73004
124.818756;113.401985;591.7333
124.84686;113.54765;591.7331
124.86145;113.70473;591.7234
124.86803;113.79077;591.71814
124.8213;113.85736;591.7154
124.74911;113.92262;591.7082
124.71447;113.95857;591.70294
124.677376;113.91763;591.6993
124.6349;113.73691;591.69507
124.59383;113.46993;591.6913
124.5613;113.169334;591.6927
124.52738;112.865425;591.6911
124.50671;112.61644;591.687
124.46515;112.41123;591.6807
124.41611;112.27893;591.67395
124.39058;112.24765;591.6674
124.417465;112.275406;591.6626
124.45239;112.30109;591.6621
124.46627;112.30361;591.6598
124.46592;112.319466;591.6594
124.45745;112.33753;591.6603
124.451965;112.3585;591.65356
124.44267;112.3743;591.65076
124.43315;112.37633;591.6496
124.420044;112.3785;591.64545
124.41339;112.384415;591.6391
124.40693;112.38866;591.63513
124.40202;112.391945;591.63
124.395775;112.39066;591.62384
124.38996;112.3876;591.62225
124.389145;112.38169;591.6206
124.38412;112.37616;591.62054
124.38019;112.36534;591.61884
124.37927;112.36052;591.6145
124.37575;112.35895;591.60925
124.38135;112.36035;591.6156
124.394936;112.37387;591.6143
124.3951;112.376495;591.6083
124.3925;112.37672;591.5962
124.39565;112.38038;591.591
124.38504;112.36891;591.59344
124.38571;112.36672;591.58606
124.38569;112.363075;591.58105
124.38981;112.36338;591.5828
124.39243;112.37185;591.5828
124.39105;112.375374;591.58167
124.392914;112.380905;591.5777
124.39904;112.38751;591.56604
124.399704;112.39133;591.5646
124.40173;112.39223;591.567
124.40178;112.39526;591.5622
124.39831;112.397835;591.5617
124.40121;112.40589;591.5639
124.40369;112.40837;591.55817
124.40657;112.41379;591.5427
124.4087;112.42013;591.5394
124.412254;112.42208;591.5339
124.413605;112.41684;591.5267
124.411385;112.41362;591.52496
124.41154;112.41321;591.5269
124.415375;112.41903;591.52106
124.42229;112.4274;591.51794
124.431366;112.43806;591.5128
124.43594;112.44614;591.5075
124.42767;112.445755;591.4998
124.42664;112.44385;591.4946
124.426834;112.44444;591.49316
124.42462;112.44332;591.4912
124.42283;112.44385;591.4841
124.434875;112.46099;591.4843
124.44298;112.47203;591.476
124.45008;112.48195;591.47095
124.457115;112.49187;591.4691
124.46234;112.493744;591.4633
124.46229;112.49027;591.46075
124.461075;112.487854;591.45514
124.45533;112.4882;591.45465
124.46002;112.495895;591.4554
124.46203;112.49844;591.4547
124.45214;112.49759;591.4449
124.46055;112.50686;591.4328
124.46236;112.51232;591.4304
124.460976;112.510345;591.4276
124.454926;112.50681;591.42566
124.45561;112.50882;591.4234
124.4611;112.51709;591.41846
124.46701;112.52445;591.4137
124.47102;112.52994;591.40924
124.46573;112.53051;591.40393
124.46379;112.53208;591.4015
124.46048;112.528915;591.3974
124.46454;112.53302;591.39575
124.46956;112.53915;591.39374
124.47235;112.545586;591.3913
124.47485;112.549995;591.3823
124.4746;112.55364;591.3828
124.479385;112.563126;591.3771
124.48473;112.57331;591.37274
124.48489;112.57522;591.3734
124.483086;112.57908;591.37164
124.48718;112.583916;591.36865
124.49269;112.58654;591.3656
124.493095;112.59207;591.36743
124.49519;112.60166;591.36676
124.500984;112.60969;591.3687
124.50664;112.61939;591.3678
124.506615;112.620445;591.3736
124.50902;112.62023;591.3764
124.510284;112.61956;591.3824
124.50849;112.62028;591.39105
124.5105;112.6285;591.4004
124.51796;112.63816;591.41327
124.524925;112.65144;591.4242
124.53265;112.66822;591.4339
124.5439;112.679665;591.4489
124.542946;112.68334;591.4663
124.54624;112.68992;591.4849
124.5449;112.6903;591.50964
124.539635;112.68932;591.5317
124.5418;112.699005;591.55096
124.54536;112.70725;591.5715
124.55246;112.71994;591.59033
124.55745;112.731285;591.61414
124.5557;112.728806;591.6386
124.554985;112.7305;591.664
124.56011;112.73746;591.6931
124.56479;112.74366;591.71985
124.57301;112.75791;591.7466
124.57807;112.768265;591.77515
124.585365;112.77825;591.8034
124.597404;112.79766;591.83405
124.60491;112.81023;591.86224
124.60942;112.816666;591.88904
124.61385;112.82084;591.9166
124.62084;112.82584;591.9469
124.62537;112.836716;591.97394
124.63274;112.85054;592.0019
124.63815;112.86127;592.02936
124.64582;112.87508;592.0562
124.64921;112.88264;592.0832
124.64795;112.88044;592.1098
124.64582;112.88053;592.13513
124.64516;112.88092;592.1577
124.650314;112.890335;592.18195
124.651596;112.89589;592.20544
124.648766;112.89446;592.2285
124.63786;112.89095;592.2502
124.637886;112.895195;592.27014
124.63019;112.88879;592.2907
124.62215;112.87968;592.3076
124.61602;112.87398;592.32654
124.61522;112.87408;592.34564
124.618454;112.8782;592.3627
124.613785;112.873764;592.3754
124.612686;112.87402;592.39056
124.61171;112.88106;592.4022
124.61009;112.8797;592.4149
124.60648;112.87014;592.42694
124.60194;112.86113;592.4386
124.6004;112.85112;592.4485
124.596825;112.84425;592.4578
124.59562;112.83862;592.46497
124.590034;112.82858;592.47253
124.58531;112.821724;592.4806
124.57613;112.81011;592.48737
124.56188;112.78557;592.4932
124.55175;112.76626;592.4997
124.54686;112.75047;592.5047
124.5424;112.73722;592.50714
124.541084;112.72792;592.51013
124.53095;112.71159;592.51465
124.52331;112.69545;592.5188
124.51491;112.68109;592.5218
124.50776;112.66563;592.52374
124.50526;112.65313;592.52515
124.5079;112.643814;592.52716
124.50823;112.633865;592.5283
124.50683;112.63005;592.5294
124.50407;112.62018;592.5321
124.509544;112.616035;592.53467
124.51145;112.61295;592.5368
124.511475;112.60282;592.53894
124.50645;112.58654;592.53955
124.49703;112.56849;592.5389
124.491806;112.556076;592.5406
124.48954;112.55011;592.54645
124.488106;112.54227;592.55115
124.48063;112.53172;592.55273
124.48072;112.53016;592.5526
124.47929;112.52243;592.55145
124.472374;112.50589;592.5542
124.47285;112.49971;592.5598
124.47511;112.49728;592.5596
124.48029;112.4938;592.5641
124.48664;112.49482;592.56256
124.49333;112.497375;592.5658
124.49451;112.50057;592.5669
124.49615;112.50267;592.56934
124.48911;112.49041;592.572
124.4751;112.472595;592.5765
124.4713;112.46568;592.58075
124.468994;112.460915;592.5871
124.47044;112.458984;592.5945
124.47314;112.46071;592.60077
124.47345;112.46401;592.6044
124.477715;112.4665;592.60675
124.48358;112.46667;592.61145
124.482315;112.45882;592.61786
124.47707;112.451904;592.6255
124.47169;112.44504;592.6321
124.46784;112.442535;592.6379
124.46627;112.44598;592.6462
124.47438;112.45188;592.6526
124.482315;112.46071;592.6615
124.485344;112.4634;592.66736
124.480125;112.45444;592.67334
124.4801;112.44976;592.68
124.4775;112.44812;592.6896
124.47485;112.447235;592.6967
124.47166;112.44599;592.7038
124.46954;112.45;592.7143
124.47281;112.45756;592.7192
124.47758;112.46032;592.7234
124.47905;112.4587;592.728
124.47648;112.45344;592.73315
124.47044;112.4511;592.7405
124.47021;112.45102;592.74414
124.47867;112.460556;592.7488
124.47767;112.45786;592.75275
124.47842;112.45953;592.7555
124.48177;112.463806;592.76013
124.47283;112.462944;592.76184
124.46544;112.455986;592.7645
124.466415;112.45196;592.7621
124.46783;112.450096;592.76306
124.475235;112.45841;592.76666
124.483864;112.46881;592.76904
124.48596;112.47286;592.7684
124.4853;112.47518;592.7658
124.48891;112.47825;592.7701
124.484634;112.47041;592.77594
124.483154;112.46597;592.7707
124.48795;112.46404;592.7689
124.49036;112.46328;592.76105
124.48363;112.467995;592.7535
124.48322;112.47295;592.75433
124.48587;112.48057;592.75397
124.491425;112.491486;592.7514
124.49609;112.49036;592.74786
124.50039;112.49022;592.7487
124.50086;112.49225;592.7432
124.496216;112.49184;592.7415
124.49579;112.49487;592.74084
124.49796;112.49485;592.7409
124.505684;112.498634;592.73413
124.51043;112.50543;592.72845
124.50244;112.5035;592.7261
124.49677;112.49756;592.72687
124.491684;112.48741;592.7258
124.49121;112.48325;592.72205
124.493454;112.48266;592.72266
124.49589;112.48462;592.7203
124.502174;112.49029;592.719
124.50354;112.49511;592.72125
124.503586;112.49361;592.7136
124.49848;112.47847;592.713
124.49662;112.4743;592.71216
124.494644;112.470146;592.7137
124.49531;112.47067;592.7154
124.50316;112.4783;592.7143
124.50774;112.48078;592.71515
124.50967;112.479515;592.7235
124.508255;112.48032;592.72266
124.50292;112.476295;592.7244
124.48966;112.46207;592.72565
124.479095;112.44797;592.7282
124.47724;112.4432;592.7293
124.486115;112.44974;592.7295
124.490425;112.45083;592.719
124.49376;112.45608;592.7227
124.50027;112.46335;592.7235
124.50139;112.46512;592.7221
124.4993;112.45996;592.7234
124.49202;112.45196;592.7256
124.49221;112.448395;592.7283
124.48778;112.44509;592.73285
124.49033;112.44881;592.7374
124.49221;112.4526;592.7387
124.49011;112.45362;592.73804
124.493576;112.452736;592.7405
124.493675;112.4453;592.74304
124.48334;112.434715;592.7424
124.47929;112.42751;592.7467
124.48008;112.42363;592.7495
124.482056;112.42871;592.7502
124.48477;112.43257;592.75165
124.486084;112.43629;592.7546
124.49543;112.44332;592.75226
124.49238;112.43898;592.7529
124.48845;112.43331;592.75305
124.485275;112.42704;592.7539
124.47738;112.417625;592.7559
124.479744;112.42151;592.757
124.4862;112.427414;592.75824
124.48916;112.4345;592.75903
124.49129;112.44194;592.7584
124.49221;112.43963;592.7608
124.49332;112.434265;592.7615
124.49228;112.42954;592.76
124.49102;112.426636;592.7603
124.49054;112.4284;592.7622
124.49238;112.43238;592.7658
124.49991;112.4377;592.76184
124.50161;112.44175;592.7574
124.49591;112.43896;592.76056
124.49185;112.43164;592.75977
124.49297;112.429474;592.7578
124.49267;112.42418;592.76227
124.48957;112.422646;592.7647
124.48668;112.42554;592.75916
124.483086;112.422935;592.75446
124.48504;112.42327;592.74603
124.49105;112.42759;592.7466
124.49257;112.42432;592.7462
124.48577;112.415886;592.73706
124.48415;112.412;592.7342
124.48835;112.41517;592.7364
124.49422;112.42039;592.734
124.502106;112.4305;592.7261
124.509445;112.4424;592.7244
124.50979;112.44635;592.7177
124.51004;112.44581;592.713
124.50694;112.43925;592.7102
124.50299;112.43402;592.7081
124.509834;112.43741;592.7048
124.51217;112.43896;592.70483
124.51801;112.44075;592.70056
124.52351;112.4479;592.69226
124.52125;112.45197;592.686
124.527306;112.45482;592.6832
124.52068;112.442635;592.6806
124.51438;112.43579;592.6739
124.51004;112.43348;592.66925
124.5064;112.43007;592.66754
124.50389;112.42759;592.66296
124.50113;112.42711;592.66125
124.50223;112.4329;592.65674
124.5049;112.43734;592.6486
124.49884;112.4305;592.6446
124.49514;112.42406;592.64014
124.49296;112.41817;592.634
124.49681;112.42263;592.62683
124.4986;112.429085;592.6243
124.502174;112.43164;592.6203
124.507355;112.435555;592.61536
124.51081;112.44504;592.6107
124.50953;112.44147;592.6046
124.50559;112.43319;592.6001
124.497795;112.42566;592.5964
124.494286;112.417435;592.5931
124.49121;112.41505;592.5864
124.49029;112.41629;592.58514
124.48356;112.412254;592.5798
124.485176;112.41314;592.57477
124.48244;112.409584;592.5715
124.48046;112.40589;592.5687
124.485535;112.405396;592.5625
124.48296;112.39986;592.5558
124.48056;112.402176;592.55457
124.47536;112.40151;592.55475
124.47273;112.39623;592.5471
124.47178;112.39896;592.5412
124.47546;112.40623;592.53503
124.47648;112.40756;592.52875
124.47362;112.40524;592.5235
124.47702;112.40248;592.51794
124.48301;112.40415;592.51447
124.48411;112.40887;592.5093
124.48537;112.410706;592.5038
124.48599;112.41357;592.5003
124.48284;112.40968;592.49725
124.47612;112.40349;592.49194
124.46599;112.39254;592.4876
124.46367;112.38491;592.484
124.46532;112.38682;592.4847
124.464485;112.3887;592.4825
124.4745;112.39247;592.4724
124.47443;112.39547;592.4686
124.47409;112.403145;592.4645
124.47962;112.410065;592.4635
124.47905;112.40582;592.4634
124.480225;112.404526;592.4635
124.48143;112.40773;592.4549
124.486916;112.41251;592.4477
124.49443;112.42079;592.44196
124.49774;112.425964;592.4419
124.503654;112.43169;592.4341
124.50476;112.43443;592.4269
124.496124;112.42678;592.42035
124.485634;112.4185;592.41907
124.48761;112.417336;592.42053
124.49114;112.4172;592.4157
124.49477;112.420555;592.41534
124.496506;112.42396;592.40845
124.49376;112.42317;592.4044
124.499176;112.42885;592.39606
124.494354;112.42513;592.38684
124.4899;112.42261;592.3859
124.48733;112.41672;592.3812
124.48616;112.41643;592.37964
124.49049;112.41868;592.37585
124.489044;112.41895;592.3707
124.4854;112.418;592.3712
124.49097;112.422935;592.3679
124.494286;112.42721;592.36127
124.48628;112.418434;592.3592
124.48344;112.40826;592.3585
124.485275;112.40498;592.3576
124.48704;112.40844;592.3574
124.4868;112.417336;592.3583
124.485344;112.4175;592.3501
124.48552;112.42232;592.3513
124.49393;112.42917;592.33923
124.49872;112.430305;592.3353
124.4955;112.43069;592.33356
124.49536;112.42823;592.3313
124.497765;112.4299;592.32715
124.498955;112.43366;592.3234
124.50006;112.437195;592.31964
124.50306;112.44039;592.31616
124.49858;112.4345;592.31134
124.49415;112.42761;592.30756
124.49293;112.42317;592.30414
124.49369;112.423485;592.30225
124.49417;112.42454;592.3012
124.49021;112.41987;592.2968
124.494354;112.4231;592.29346
124.50292;112.43243;592.29285
124.51181;112.444305;592.2941
124.5079;112.44473;592.2896
124.50297;112.43765;592.2839
124.50404;112.438194;592.27893
124.50694;112.43825;592.28015
124.50144;112.43724;592.28455
124.50628;112.444855;592.2858
124.51084;112.44783;592.28345
124.514336;112.45612;592.26917
124.51222;112.45906;592.25824
124.51348;112.45456;592.2587
124.51522;112.45412;592.25665
124.51505;112.454865;592.2575
124.5099;112.45033;592.2544
124.50936;112.45255;592.2537
124.50895;112.44964;592.24756
124.50375;112.44959;592.24164
124.501915;112.45355;592.2358
124.50234;112.44726;592.2338
124.49812;112.43874;592.2279
124.48523;112.42861;592.22174
124.47717;112.42132;592.2197
124.476524;112.42132;592.2153
124.47629;112.42411;592.20984
124.474686;112.422104;592.2068
124.47171;112.420006;592.20465
124.4683;112.416214;592.20447
124.4713;112.4128;592.20044
124.46784;112.409294;592.1976
124.46096;112.40866;592.1958
124.458046;112.4119;592.1971
124.45673;112.41267;592.1931
124.45681;112.41333;592.1947
124.45948;112.41665;592.19214
124.45759;112.410164;592.1813
124.45759;112.401886;592.17786
124.4555;112.39397;592.1738
124.45628;112.38889;592.1698
124.4605;112.38816;592.1655
124.461525;112.388824;592.16125
124.465866;112.38877;592.15436
124.477104;112.39938;592.1522
124.48089;112.40783;592.148
124.479935;112.40696;592.142
124.476746;112.40148;592.13904
124.47416;112.39507;592.1352
124.47452;112.39497;592.131
124.479576;112.40415;592.12787
124.491325;112.42098;592.12415
124.50025;112.43119;592.11914
124.51019;112.44444;592.1174
124.509926;112.45076;592.1183
124.50849;112.44017;592.1157
124.511765;112.43329;592.1069
124.51362;112.42747;592.1039
124.51586;112.431755;592.1029
124.51391;112.434265;592.09033
124.50819;112.43019;592.09033
124.501915;112.4331;592.08875
124.49827;112.433525;592.0872
124.49245;112.423035;592.07916
124.48733;112.41286;592.0808
124.48005;112.40747;592.079
124.47636;112.40965;592.07153
124.48332;112.41936;592.0669
124.4901;112.4237;592.05914
124.49395;112.42697;592.05145
124.49517;112.42888;592.0487
124.49582;112.42006;592.0428
124.49665;112.40863;592.0358
124.48656;112.39485;592.0317
124.48425;112.39478;592.0278
124.48392;112.394135;592.02466
124.48237;112.39395;592.0219
124.475075;112.390015;592.0179
124.46801;112.38775;592.01044
124.465065;112.38772;592.0069
124.45326;112.37535;592.00287
124.434395;112.35427;591.99554
124.432655;112.34921;591.9922
124.433014;112.35003;591.9901
124.42808;112.34748;591.98645
124.41956;112.34419;591.9802
124.41985;112.350266;591.9731
124.42092;112.35451;591.96826
124.40884;112.33499;591.9706
124.39362;112.31369;591.9653
124.38259;112.30657;591.95624
124.37701;112.30399;591.9512
124.38433;112.31238;591.9501
124.38867;112.31958;591.9456
124.39058;112.32123;591.94073
124.39274;112.3275;591.9366
124.39369;112.32816;591.9352
124.39415;112.32583;591.93823
124.39122;112.31977;591.92865
124.39391;112.32178;591.91974
124.39274;112.323586;591.919
124.39703;112.33101;591.9127
124.40243;112.34183;591.9073
124.40526;112.34724;591.90533
124.40669;112.35242;591.8977
124.402565;112.346115;591.8897
124.40059;112.33804;591.88495
124.40214;112.33589;591.88513
124.39799;112.33753;591.8823
124.39832;112.34157;591.8774
124.39572;112.34068;591.873
124.397865;112.34748;591.86975
124.397705;112.35068;591.86194
124.38928;112.34068;591.8609
124.384544;112.33358;591.8597
124.383064;112.33036;591.8498
124.39332;112.33734;591.8401
124.39691;112.33894;591.83984
124.40002;112.342896;591.8444
124.405;112.34894;591.8356
124.41098;112.36248;591.8272
124.41614;112.367485;591.822
124.41154;112.36345;591.81976
124.40844;112.35904;591.8159
124.41456;112.36118;591.81323
124.411964;112.364525;591.8135
124.4112;112.370224;591.81134
124.39916;112.37195;591.8007
124.37348;112.36643;591.7977
124.35424;112.35223;591.78906
124.33421;112.32331;591.785
124.32711;112.30182;591.7802
124.32062;112.29603;591.7762
124.31619;112.30406;591.77527
124.3211;112.322235;591.77576
124.3385;112.34056;591.7677
124.377174;112.3831;591.7602
124.44511;112.448044;591.7576
124.51615;112.51938;591.75916
124.57058;112.623375;591.7571
124.61555;112.76195;591.7476
124.677986;112.94834;591.74677
124.757645;113.15255;591.7457
124.82199;113.31212;591.74524
124.87339;113.45529;591.73816
124.91798;113.607635;591.7356
124.94536;113.770645;591.72723
124.9629;113.89968;591.7221
124.95205;113.964386;591.72015
124.878975;114.018005;591.7234
124.81622;114.06038;591.7279
124.792076;114.07434;591.72144
124.75209;113.97857;591.7124
124.697014;113.73059;591.70935
124.656364;113.45689;591.70233
124.6176;113.155785;591.69934
124.57778;112.8699;591.70087
124.546555;112.65027;591.6995
124.50509;112.47835;591.7015
124.46903;112.42585;591.69385
124.47059;112.4377;591.67883
124.516716;112.47072;591.6744
124.555916;112.49096;591.6691
124.56905;112.48261;591.6639
124.57271;112.4942;591.6617
124.56913;112.51518;591.66156
124.55973;112.53266;591.66235
124.56152;112.551445;591.65967
124.55447;112.559364;591.6577
124.54417;112.56336;591.6511
124.53758;112.57188;591.64307
124.52506;112.57217;591.6408
124.51016;112.560844;591.6412
124.49763;112.55309;591.6373
124.49238;112.54809;591.6332
124.49774;112.552376;591.6304
124.50752;112.55859;591.62805
124.50287;112.55555;591.62366
124.50442;112.55674;591.6211
124.507996;112.56256;591.6193
124.50226;112.55573;591.6152
124.49887;112.551186;591.6108
124.50011;112.55095;591.6097
124.49669;112.546295;591.60706
124.49157;112.544815;591.6047
124.500465;112.556046;591.603
124.51457;112.56963;591.59766
124.5166;112.57247;591.59436
124.514626;112.57035;591.59186
124.51694;112.573;591.5906
124.5172;112.57262;591.58905
124.52145;112.57558;591.5931
124.52624;112.58535;591.5992
124.52523;112.58874;591.59247
124.5188;112.586205;591.58624
124.52433;112.593956;591.5781
124.52368;112.59529;591.57043
124.52121;112.59298;591.5693
124.52176;112.59172;591.56647
124.52505;112.59305;591.5584
124.52826;112.5983;591.5571
124.533936;112.608955;591.5554
124.539604;112.614006;591.5514
124.54066;112.6178;591.5478
124.546165;112.62307;591.5489
124.54271;112.62147;591.5491
124.547356;112.62547;591.5421
124.544975;112.62116;591.5413
124.54281;112.62121;591.5431
124.5455;112.62693;591.539
124.54269;112.62629;591.5355
124.54657;112.632576;591.5264
124.54696;112.63787;591.5197
124.54827;112.636185;591.51385
124.55132;112.63403;591.5125
124.54536;112.6281;591.50806
124.54643;112.629524;591.4997
124.56188;112.64807;591.49615
124.56498;112.65144;591.4908
124.56712;112.65826;591.48315
124.565;112.66646;591.4803
124.557655;112.66415;591.4773
124.55091;112.65556;591.47235
124.54991;112.656395;591.4682
